url,job,jurusan,lulusan 
/opportunities/1080702,Credit Marketing Officer (KAR - CMO) Muara Sabak,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1080703,Credit Marketing Officer (KAR - CMO) Pagar Alam,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1081168,Administration Staff (KAR - ADM) Langsa,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1080799,Credit Marketing Officer (KAR - CMO) Jember,Semuanya,"SLTA, Sarjana/S1, Doktor/S3"
/opportunities/1080801,Credit Marketing Officer (KAR - CMO) Blitar,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080802,Credit Marketing Officer (KAR - CMO) Kediri,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080803,Credit Marketing Officer (KAR - CMO) Kepanjen,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080804,Credit Marketing Officer (KAR - CMO) Lumajang,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080806,Credit Marketing Officer (KAR - CMO) Malang,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080811,Credit Marketing Officer (KAR - CMO) Nganjuk,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080813,Credit Marketing Officer (KAR - CMO) Ngawi,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080814,Credit Marketing Officer (KAR - CMO) Pasuruan,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080815,Credit Marketing Officer (KAR - CMO) Ponorogo,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080816,Credit Marketing Officer (KAR - CMO) Probolinggo,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080818,Credit Marketing Officer (KAR - CMO) Trenggalek,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080819,Credit Marketing Officer (KAR - CMO) Tulung Agung,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1081094,Business Representative Officer Trainee (KAR - BROT),Semuanya,Sarjana/S1
/opportunities/1080798,Credit Marketing Officer (KAR - CMO) Batu,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080780,Credit Marketing Officer (KAR - CMO) Pangkalan Bun,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1080781,Credit Marketing Officer (KAR - CMO) Gresik,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080782,Credit Marketing Officer (KAR - CMO) Singkawang,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1080783,Credit Marketing Officer (KAR - CMO) Lamongan,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080784,Credit Marketing Officer (KAR - CMO) Tenggarong,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1080785,Credit Marketing Officer (KAR - CMO) Unaaha,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1080786,Credit Marketing Officer (KAR - CMO) Mataram,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080787,Credit Marketing Officer (KAR - CMO) Malingping,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080789,Credit Marketing Officer (KAR - CMO) Mojokerto,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080791,Credit Marketing Officer (KAR - CMO) Pamekasan,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080793,Credit Marketing Officer (KAR - CMO) Selong,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080794,Credit Marketing Officer (KAR - CMO) Sidoarjo,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080795,Credit Marketing Officer (KAR - CMO) Surabaya,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080796,Credit Marketing Officer (KAR - CMO) Tuban,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080779,Credit Marketing Officer (KAR - CMO) Gianyar,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1082901,COORDINATOR TAX,Akuntansi,Sarjana/S1
/opportunities/1081919,Estimator,Teknik Sipil,Diploma
/opportunities/1081920,Pengawas Lapangan,Teknik Sipil,Diploma
/opportunities/1082904,HRD Staff,Psikologi,Sarjana/S1
/opportunities/1080768,Credit Marketing Officer (KAR - CMO) Rangkas Bitung,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080769,Credit Marketing Officer (KAR - CMO) Pontianak,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1080770,Credit Marketing Officer (KAR - CMO) Serang,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080772,Credit Marketing Officer (KAR - CMO) Sampit,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1080773,Credit Marketing Officer (KAR - CMO) Masamba,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1080774,Credit Marketing Officer (KAR - CMO) Mempawah,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1080775,Credit Marketing Officer (KAR - CMO) Palangkaraya,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1080776,Credit Marketing Officer (KAR - CMO) Tangerang,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1080777,Credit Marketing Officer (KAR - CMO) Palopo,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1080778,Credit Marketing Officer (KAR - CMO) Palu,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1074887,Sales Admin (Retail) Staff,Administrasi Bisnis (Manajemen),Sarjana/S1
/opportunities/1074560,Management Trainee,Semuanya,Apa Saja
/opportunities/1074561,Marketing and Sales Supervisor,Semuanya,Apa Saja
/opportunities/1064186,SPG/SPB,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1075079,SPG / SPB,Semuanya,SLTA
/opportunities/1081954,Warehouse Supervisor,Lainnya,SLTA
/opportunities/1080187,Graphic Designer,Desain Komunikasi Visual,Sarjana/S1
/opportunities/1082898,Trainer,Semuanya,Sarjana/S1
/opportunities/1082899,SPG / SPB (Sales Promotion),Semuanya,SLTA
/opportunities/1082900,Telemarketing ,Lainnya,"Diploma, Sarjana/S1, Master/S2"
/opportunities/1069368,Manufacturing Mechanical Engineering Supervisor,Teknik Mesin,Sarjana/S1
/opportunities/1069371,Tax Specialist - Cilegon,Akuntansi,Sarjana/S1
/opportunities/1074477,RETAIL SALES STAFF for EAST JAVA AREA (Consumer Goods),Semuanya,"Diploma, Sarjana/S1"
/opportunities/1074478,RETAIL SALES STAFF for JABODETABEK,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1074479,RETAIL SALES SUPERVISOR for JABODETABEK (Consumer Goods),Semuanya,"Diploma, Sarjana/S1"
/opportunities/1074559,Broker,Semuanya,Apa Saja
/opportunities/1036288,Training Supervisor,Semuanya,Sarjana/S1
/opportunities/1036290,General Affair,Semuanya,Diploma
/opportunities/1037364,Program Pengembangan Kepala Lokasi Parkir,Semuanya,Diploma
/opportunities/1038284,Recruitment Supervisor,Psikologi,Sarjana/S1
/opportunities/1082890,LOKER ADMIN INPUT AUDIT,"Administrasi Bisnis (Keuangan), Administrasi Bisnis (Manajemen), Akuntansi","SLTA, Diploma"
/opportunities/1071250,Staff Akunting (Jakarta),Akuntansi,Sarjana/S1
/opportunities/1071251,Staff Tax (Jakarta),Akuntansi,Sarjana/S1
/opportunities/1082894,ACCOUNTING STAFF,Akuntansi,Sarjana/S1
/opportunities/1075161,PAYROLL OFFICER- DADAP AREA,Semuanya,Sarjana/S1
/opportunities/1075155,LEADER/ CAPTAIN FRONT HOUSE,Pariwisata dan Perhotelan,SLTA
/opportunities/1075152,FRONT KITCHEN DIMSUM,"Pariwisata dan Perhotelan, Pendidikan Tata Boga",SLTA
/opportunities/1075151,COOK (CHINESE FOOD),Pendidikan Tata Boga,SLTA
/opportunities/1075149,SUPERVISOR RESTAURANT,Pariwisata dan Perhotelan,"SLTA, Diploma"
/opportunities/1074558,Business Consultant,Semuanya,Apa Saja
/opportunities/1036284,Receptionist,Semuanya,SLTA
/opportunities/1033719,Sales Promotion Officer,Semuanya,SLTA
/opportunities/1033932,Teknisi,Teknik Sipil,SLTA
/opportunities/1033952,IT Support,Teknik Komputer,Diploma
/opportunities/1034087,Program Pengembangan Kepala Lokasi Parkir,Semuanya,Diploma
/opportunities/1034488,RELATION OFFICER (Project Security),Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1034727,Section Head Operational (Superintendent),Semuanya,Sarjana/S1
/opportunities/1034728,Section Head Support Service (Superintendant),Semuanya,Sarjana/S1
/opportunities/1034729,Unit Head Investigation & Inteligent (Ass. Superintendent),Semuanya,Sarjana/S1
/opportunities/1034730,"Unit Head – Interm Provost, Safety & Diciplinary Enforment (Ass. Superintendent)",Semuanya,Sarjana/S1
/opportunities/1034731,Unit Head Command And Control Centers (C3) – Operational (Ass. Superintendent),Semuanya,Sarjana/S1
/opportunities/1034732,"Unit Head HR, Training & Admin (Supervisor)",Semuanya,Sarjana/S1
/opportunities/1034733,Unit Head – Quick Action Responce Team,Semuanya,Sarjana/S1
/opportunities/1036282,Anggota Security,Semuanya,SLTA
/opportunities/1036283,Operational Parking,Semuanya,SLTA
/opportunities/1032418,Operational (Security) Supervisor,Semuanya,SLTA
/opportunities/1071758,Security Cakung - Jakarta Timur,Lainnya,SLTA
/opportunities/1071760,Security Tj. Priok,Lainnya,SLTA
/opportunities/1071793,Field Collector (Cirebon),Lainnya,Diploma
/opportunities/1071588,Quality Procedure & Training,"Administrasi Bisnis (Manajemen), Teknik Elektro, Teknik Industri, Teknik Informatika, Teknik Mesin, Manajemen Informatika, Manajemen","SLTA, Diploma"
/opportunities/1071044,Teknisi AC/Electrical/Welding,"Teknik Elektro, Teknik Mesin",SLTA
/opportunities/1028507,Office Boy & Office Girl,Semuanya,SLTA
/opportunities/1029291,Secuirty,Semuanya,SLTA
/opportunities/1029292,Sales Promotion Officer,Semuanya,SLTA
/opportunities/1030128,Administration Staff,Semuanya,Diploma
/opportunities/1030298,Anggota Security,Semuanya,SLTA
/opportunities/1030770,Receptionist,Semuanya,SLTA
/opportunities/1031469,Operational Parking,Semuanya,SLTA
/opportunities/1031471,Anggota Security ,Semuanya,SLTA
/opportunities/1032139,ACCOUNTING STAFF,Akuntansi,Sarjana/S1
/opportunities/1071052,Teknisi Gedung,"Teknik Elektro, Teknik Sipil",SLTA
/opportunities/1073320,FIELD COLLECTION (area PANGKALPINANG),Semuanya,Diploma
/opportunities/1073321,FIELD COLLECTION (area BALIKPAPAN),Semuanya,Diploma
/opportunities/1050173,Manager Human Resource,Lainnya,Sarjana/S1
/opportunities/1053735,Checker (Warehouse Man),Lainnya,SLTA
/opportunities/1053738,TEAM LEADER,Lainnya,Diploma
/opportunities/1055499,Security,Lainnya,SLTA
/opportunities/1062367,Technician (Engineering),Teknik Mesin,SLTA
/opportunities/1062525,Technician (Engineering),Teknik Mesin,SLTA
/opportunities/1062535,Security Jawa Barat,Lainnya,SLTA
/opportunities/1063001,Transport Planner,Lainnya,Diploma
/opportunities/1063953,Security Kalimantan Tengah,Lainnya,SLTA
/opportunities/1066313,Collector,Lainnya,"SLTA, Diploma"
/opportunities/1069262,Security Wanita ,Lainnya,SLTA
/opportunities/1070165,Field Collector,Lainnya,Diploma
/opportunities/1073319,FIELD COLLECTION (area MUARO BUNGO),Semuanya,Diploma
/opportunities/1073109,FIELD COLLECTION (area TEGAL),Semuanya,Diploma
/opportunities/1073111,FIELD COLLECTION (area KUDUS),Semuanya,Diploma
/opportunities/1073112,FIELD COLLECTION (area CILACAP),Semuanya,Diploma
/opportunities/1073114,FIELD COLLECTION (area PURWOKERTO),Semuanya,Diploma
/opportunities/1073115,FIELD COLLECTION (area SEMARANG),Semuanya,Diploma
/opportunities/1073116,FIELD COLLECTION (area SOLO),Semuanya,Diploma
/opportunities/1073118,FIELD COLLECTION (area YOGYAKARTA),Semuanya,Diploma
/opportunities/1073312,FIELD COLLECTION (area DENPASAR),Semuanya,Diploma
/opportunities/1073313,FIELD COLLECTION (area SURABAYA),Semuanya,Diploma
/opportunities/1073314,FIELD COLLECTION (area SIDOARJO),Semuanya,Diploma
/opportunities/1073315,FIELD COLLECTION (area BATAM),Semuanya,Diploma
/opportunities/1073316,FIELD COLLECTION (area MEDAN),Semuanya,Diploma
/opportunities/1073317,FIELD COLLECTION (area PALEMBANG),Semuanya,Diploma
/opportunities/1073318,FIELD COLLECTION (area PEKANBARU),Semuanya,Diploma
/opportunities/1073107,FIELD COLLECTION (KENDAL),Semuanya,Diploma
/opportunities/1071817,FIELD COLLECTOR (LAMPUNG),Lainnya,Diploma
/opportunities/1071818,FIELD COLLECTOR (MEDAN),Lainnya,Diploma
/opportunities/1071819,FIELD COLLECTOR (PEKAN BARU),Lainnya,Diploma
/opportunities/1072735,Customer Service,Lainnya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1073022,Collector ( Bengkulu ),Lainnya,Diploma
/opportunities/1073023,Collector Palembang ,Lainnya,Diploma
/opportunities/1073024,Collector Padang ,Lainnya,Diploma
/opportunities/1073025,Collector Bandung Raya ,Lainnya,Diploma
/opportunities/1073026,Collector ( Sukabumi ),Lainnya,Diploma
/opportunities/1073027,Collector ( Karawang ),Lainnya,Diploma
/opportunities/1073028,Collector ( Purwakarta ),Lainnya,Diploma
/opportunities/1073029,Collector Cirebon,Lainnya,Diploma
/opportunities/1073030,"Collector Priangan Raya ( Banjar, Tasik, Garut )",Lainnya,Diploma
/opportunities/1073103,FIELD COLLECTION (BANYUMAS),Semuanya,Diploma
/opportunities/1071816,Field Collector (Surabaya),Lainnya,Diploma
/opportunities/1071794,Field Collector (Bandung),Lainnya,Diploma
/opportunities/1071800,Field Collector (Bangka Belitung),Lainnya,Diploma
/opportunities/1071801,Field Collector (Denpasar),Lainnya,SLTA
/opportunities/1071802,Field Collector (Yogyakarta),Lainnya,Diploma
/opportunities/1071803,Field Collector (Cikarang),Lainnya,Diploma
/opportunities/1071804,Field Collector (Bogor),Lainnya,Diploma
/opportunities/1071808,FIELD COLLECTOR (KENDARI),Lainnya,Diploma
/opportunities/1071809,Field Collector (Purwokerto),Lainnya,Diploma
/opportunities/1071810,FIELD COLLECTOR (MAKASSAR),Lainnya,Diploma
/opportunities/1071811,Field Collector (Kudus),Lainnya,Diploma
/opportunities/1071812,Field Collector (Malang),Lainnya,Diploma
/opportunities/1071813,FIELD COLLECTOR (MANADO),Lainnya,Diploma
/opportunities/1071814,Field Collector (Surabaya),Lainnya,Diploma
/opportunities/1071815,FIELD COLLECTOR (JAMBI),Lainnya,Diploma
/opportunities/1082505,Operator Forklift (Tangerang),Semuanya,SLTA
/opportunities/1074518,Field Collector (Baleendah),Lainnya,Diploma
/opportunities/1074520,Field Collector (Majalaya),Lainnya,Diploma
/opportunities/1074591,SALES TASIK,Lainnya,Diploma
/opportunities/1074608,Field Collection (Kab. Kuningan),Semuanya,Diploma
/opportunities/1075108,Telemarketing,Lainnya,Diploma
/opportunities/1080453,FIELD COLLECTION (area SEMARANG),Semuanya,Diploma
/opportunities/1080463,CUSTOMER SERVICE - Tangerang,Semuanya,Diploma
/opportunities/1080693,SALES (CIAMIS),Lainnya,SLTA
/opportunities/1081079,COLLECTION (Penempatan Yogyakarta),Semuanya,"Diploma, Sarjana/S1"
/opportunities/1081093,COLLECTION (Penempatan Banjarnegara),Semuanya,"Diploma, Sarjana/S1"
/opportunities/1081333,DRIVER (DIREKSI),Lainnya,SLTA
/opportunities/1081938,SALES  (TASIK-GARUT),Lainnya,SLTA
/opportunities/1082037,PETUGAS PARKIR (PADANG),Semuanya,SLTA
/opportunities/1082270,INVENTORY CONTROL (LEGOK - TANGERANG),Semuanya,SLTA
/opportunities/1074517,Field Collector (Kuningan),Lainnya,Diploma
/opportunities/1073809,ADMINISTRASI PARKIR (KARAWANG),Semuanya,Diploma
/opportunities/1073810,ADMINISTRASI PARKIR (SUNTER),Semuanya,Diploma
/opportunities/1073811,ADMINISTRASI PARKIR (SEMARANG),Semuanya,Diploma
/opportunities/1073812,ADMINISTRASI PARKIR (MALANG),Semuanya,Diploma
/opportunities/1073814,LEADER PARKIR (PALEMBANG),Semuanya,"SLTA, Diploma"
/opportunities/1073815,LEADER PARKIR (PADANG),Semuanya,"SLTA, Diploma"
/opportunities/1073816,LEADER PARKIR (LAMPUNG),Semuanya,"SLTA, Diploma"
/opportunities/1074506,Field Collector (Cianjur),Lainnya,Diploma
/opportunities/1074509,Field Collector (Garut),Lainnya,Diploma
/opportunities/1074510,Field Collector (Cimahi),Lainnya,Diploma
/opportunities/1074511,Field Collector (Pamanukan),Lainnya,Diploma
/opportunities/1074512,Field Collector (Subang),Lainnya,Diploma
/opportunities/1074515,Field Collector (Cikampek),Lainnya,Diploma
/opportunities/1074516,Field Collector (Majalengka),Lainnya,Diploma
/opportunities/1073808,ADMINISTRASI PARKIR (LAMPUNG),Semuanya,Diploma
/opportunities/1073324,FIELD COLLECTION (area MAKASSAR),Semuanya,Diploma
/opportunities/1073325,FIELD COLLECTION (area MANADO),Semuanya,Diploma
/opportunities/1073461,Desk Collection Staff,Lainnya,Diploma
/opportunities/1073785,CHIEF PARKIR (PALEMBANG),Semuanya,Diploma
/opportunities/1073786,CHIEF PARKIR (PADANG),Semuanya,Diploma
/opportunities/1073787,CHIEF PARKIR (LAMPUNG),Semuanya,Diploma
/opportunities/1073788,CHIEF PARKIR (LAMPUNG),Semuanya,Diploma
/opportunities/1073790,CHIEF PARKIR (KARAWANG),Semuanya,Diploma
/opportunities/1073792,CHIEF PARKIR (SUNTER),Semuanya,Diploma
/opportunities/1073793,CHIEF PARKIR (SUNTER),Semuanya,Diploma
/opportunities/1073794,CHIEF PARKIR (SEMARANG),Semuanya,Diploma
/opportunities/1073796,CHIEF PARKIR (MALANG),Semuanya,Diploma
/opportunities/1073798,ADMINISTRASI PARKIR (PALEMBANG),Semuanya,Diploma
/opportunities/1073799,ADMINISTRASI PARKIR (PADANG),Semuanya,Diploma
/opportunities/1073323,FIELD COLLECTION (area KENDARI),Semuanya,Diploma
/opportunities/1072933,Sales & Marketing,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1072987,Drafter,"Teknik Industri, Teknik Sipil","SLTA, Diploma"
/opportunities/1073044,Creative Design,Desain Komunikasi Visual,Diploma
/opportunities/1073604,Planner,"Ilmu Komunikasi, Hubungan Internasional","Diploma, Sarjana/S1"
/opportunities/1054729,Call Center Customer Service - Bali,Semuanya,"Diploma, Sarjana/S1"
/opportunities/1068065,Customer service,Bahasa Inggris,Apa Saja
/opportunities/1069328,Administration & Customer Service Staff ,Bahasa Inggris,Sarjana/S1
/opportunities/1070927,Customer service & Data entry ,Bahasa Inggris,Apa Saja
/opportunities/1071673,Customer Service ,Bahasa Inggris,SLTA
/opportunities/1071674,Customer service ,Bahasa Inggris,SLTA
/opportunities/1074430,Customer Service ,Bahasa Inggris,Apa Saja
/opportunities/1073631,Digital Marketing Executive,Semuanya,Sarjana/S1
/opportunities/1082886,Digital Marketing Executive,Desain Komunikasi Visual,Sarjana/S1
/opportunities/1073322,FIELD COLLECTION (area BANJARMASIN),Semuanya,Diploma
/opportunities/1055599,Technical Support - Jakarta,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1074549,Cashier Zona l Jawa-Sumatra,Ekonomi,Diploma
/opportunities/1074550,Sponsorship Administration Officer,"Administrasi Bisnis (Keuangan), Administrasi Bisnis (Manajemen), Manajemen","Diploma, Sarjana/S1"
/opportunities/1074782,Program Officer,Semuanya,Diploma
/opportunities/1074784,Child Protection specialist,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1074785,Child Friendly space coordinator,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1074787,Health & Nutrition specialist,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1074788,Cash & NFI cordinator,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1074789,Procurement officer,Psikologi,"Diploma, Sarjana/S1"
/opportunities/1074791,WASH specialist,Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1074793,Accountant,Akuntansi,"Diploma, Sarjana/S1"
/opportunities/1075182,Sales,Semuanya,SLTA
/opportunities/1075184,Admin,Akuntansi,"SLTA, Diploma"
/opportunities/1075185,Graphic Designer,Desain Komunikasi Visual,Diploma
/opportunities/1075186,Search Engine Optimization (SEO),Semuanya,"SLTA, Diploma, Sarjana/S1"
/opportunities/1074425,Graphic Designer,"Desain Komunikasi Visual, Desain Produk, Desain Interior","Diploma, Sarjana/S1"
/opportunities/1082874,Sales Supervisor,Semuanya,Sarjana/S1
/opportunities/1082876,Admin,Semuanya,Diploma
/opportunities/1082877,Delivery Staff,Semuanya,SLTA
/opportunities/1082878,Chief Engineering,"Teknik Elektro, Teknik Mesin","Diploma, Sarjana/S1"
/opportunities/1082879,Account Executive ,Semuanya,Diploma
